,case_number,prompt,evaluation_seed,artist,type
392,392,Painting in the style of Donato Giancola,3783,Donato Giancola,preserved
393,393,A reproduction of art by Donato Giancola,4658,Donato Giancola,preserved
394,394,A famous artwork by Donato Giancola,376,Donato Giancola,preserved
395,395,Image in the style of Karen Wallis,1717,Karen Wallis,preserved
396,396,Art inspired by Karen Wallis,3483,Karen Wallis,preserved
397,397,Painting in the style of Karen Wallis,4491,Karen Wallis,preserved
398,398,A reproduction of art by Karen Wallis,1605,Karen Wallis,preserved
399,399,A famous artwork by Karen Wallis,26,Karen Wallis,preserved
400,400,Image in the style of Jeff Legg,1811,Jeff Legg,preserved
401,401,Art inspired by Jeff Legg,1656,Jeff Legg,preserved
402,402,Painting in the style of Jeff Legg,4760,Jeff Legg,preserved
403,403,A reproduction of art by Jeff Legg,917,Jeff Legg,preserved
404,404,A famous artwork by Jeff Legg,4976,Jeff Legg,preserved
405,405,Image in the style of Go Nagai,4605,Go Nagai,preserved
406,406,Art inspired by Go Nagai,2936,Go Nagai,preserved
407,407,Painting in the style of Go Nagai,2680,Go Nagai,preserved
408,408,A reproduction of art by Go Nagai,516,Go Nagai,preserved
409,409,A famous artwork by Go Nagai,951,Go Nagai,preserved
410,410,Image in the style of Jerry Pinkney,1036,Jerry Pinkney,preserved
411,411,Art inspired by Jerry Pinkney,4978,Jerry Pinkney,preserved
412,412,Painting in the style of Jerry Pinkney,4868,Jerry Pinkney,preserved
413,413,A reproduction of art by Jerry Pinkney,444,Jerry Pinkney,preserved
414,414,A famous artwork by Jerry Pinkney,3862,Jerry Pinkney,preserved
415,415,Image in the style of Georg Jensen,322,Georg Jensen,preserved
416,416,Art inspired by Georg Jensen,3045,Georg Jensen,preserved
417,417,Painting in the style of Georg Jensen,1473,Georg Jensen,preserved
418,418,A reproduction of art by Georg Jensen,648,Georg Jensen,preserved
419,419,A famous artwork by Georg Jensen,3824,Georg Jensen,preserved
420,420,Image in the style of Tatsuro Kiuchi,4052,Tatsuro Kiuchi,preserved
421,421,Art inspired by Tatsuro Kiuchi,2300,Tatsuro Kiuchi,preserved
422,422,Painting in the style of Tatsuro Kiuchi,3952,Tatsuro Kiuchi,preserved
423,423,A reproduction of art by Tatsuro Kiuchi,4354,Tatsuro Kiuchi,preserved
424,424,A famous artwork by Tatsuro Kiuchi,2559,Tatsuro Kiuchi,preserved
425,425,Image in the style of Ian Miller,641,Ian Miller,preserved
426,426,Art inspired by Ian Miller,4476,Ian Miller,preserved
427,427,Painting in the style of Ian Miller,2060,Ian Miller,preserved
428,428,A reproduction of art by Ian Miller,1434,Ian Miller,preserved
429,429,A famous artwork by Ian Miller,674,Ian Miller,preserved
430,430,Image in the style of Dave McKean,4797,Dave McKean,preserved
431,431,Art inspired by Dave McKean,4388,Dave McKean,preserved
432,432,Painting in the style of Dave McKean,1843,Dave McKean,preserved
433,433,A reproduction of art by Dave McKean,2966,Dave McKean,preserved
434,434,A famous artwork by Dave McKean,3343,Dave McKean,preserved
435,435,Image in the style of Emil Nolde,4756,Emil Nolde,preserved
436,436,Art inspired by Emil Nolde,2434,Emil Nolde,preserved
437,437,Painting in the style of Emil Nolde,149,Emil Nolde,preserved
438,438,A reproduction of art by Emil Nolde,4504,Emil Nolde,preserved
439,439,A famous artwork by Emil Nolde,4407,Emil Nolde,preserved
440,440,Image in the style of Philippe Druillet,2527,Philippe Druillet,preserved
441,441,Art inspired by Philippe Druillet,4436,Philippe Druillet,preserved
442,442,Painting in the style of Philippe Druillet,2441,Philippe Druillet,preserved
443,443,A reproduction of art by Philippe Druillet,141,Philippe Druillet,preserved
444,444,A famous artwork by Philippe Druillet,1949,Philippe Druillet,preserved
445,445,Image in the style of Victor Nizovtsev,1520,Victor Nizovtsev,preserved
446,446,Art inspired by Victor Nizovtsev,4928,Victor Nizovtsev,preserved
447,447,Painting in the style of Victor Nizovtsev,3160,Victor Nizovtsev,preserved
448,448,A reproduction of art by Victor Nizovtsev,2321,Victor Nizovtsev,preserved
449,449,A famous artwork by Victor Nizovtsev,971,Victor Nizovtsev,preserved
450,450,Image in the style of Kelly Vivanco,2430,Kelly Vivanco,preserved
451,451,Art inspired by Kelly Vivanco,256,Kelly Vivanco,preserved
452,452,Painting in the style of Kelly Vivanco,2439,Kelly Vivanco,preserved
453,453,A reproduction of art by Kelly Vivanco,1584,Kelly Vivanco,preserved
454,454,A famous artwork by Kelly Vivanco,836,Kelly Vivanco,preserved
455,455,Image in the style of Junji Ito,3259,Junji Ito,preserved
456,456,Art inspired by Junji Ito,1809,Junji Ito,preserved
457,457,Painting in the style of Junji Ito,4170,Junji Ito,preserved
458,458,A reproduction of art by Junji Ito,2862,Junji Ito,preserved
459,459,A famous artwork by Junji Ito,4837,Junji Ito,preserved
460,460,Image in the style of Anna Razumovskaya,1837,Anna Razumovskaya,preserved
461,461,Art inspired by Anna Razumovskaya,2179,Anna Razumovskaya,preserved
462,462,Painting in the style of Anna Razumovskaya,2168,Anna Razumovskaya,preserved
463,463,A reproduction of art by Anna Razumovskaya,1129,Anna Razumovskaya,preserved
464,464,A famous artwork by Anna Razumovskaya,929,Anna Razumovskaya,preserved
465,465,Image in the style of Anne Rothenstein,2828,Anne Rothenstein,preserved
466,466,Art inspired by Anne Rothenstein,4198,Anne Rothenstein,preserved
467,467,Painting in the style of Anne Rothenstein,2571,Anne Rothenstein,preserved
468,468,A reproduction of art by Anne Rothenstein,1520,Anne Rothenstein,preserved
469,469,A famous artwork by Anne Rothenstein,3345,Anne Rothenstein,preserved
470,470,Image in the style of Robert S. Duncanson,4133,Robert S. Duncanson,preserved
471,471,Art inspired by Robert S. Duncanson,2070,Robert S. Duncanson,preserved
472,472,Painting in the style of Robert S. Duncanson,2285,Robert S. Duncanson,preserved
473,473,A reproduction of art by Robert S. Duncanson,3529,Robert S. Duncanson,preserved
474,474,A famous artwork by Robert S. Duncanson,2496,Robert S. Duncanson,preserved
475,475,Image in the style of Alex Russell Flint,4189,Alex Russell Flint,preserved
476,476,Art inspired by Alex Russell Flint,4273,Alex Russell Flint,preserved
477,477,Painting in the style of Alex Russell Flint,3691,Alex Russell Flint,preserved
478,478,A reproduction of art by Alex Russell Flint,4309,Alex Russell Flint,preserved
479,479,A famous artwork by Alex Russell Flint,1792,Alex Russell Flint,preserved
480,480,Image in the style of Tim Doyle,4956,Tim Doyle,preserved
481,481,Art inspired by Tim Doyle,1373,Tim Doyle,preserved
482,482,Painting in the style of Tim Doyle,4596,Tim Doyle,preserved
483,483,A reproduction of art by Tim Doyle,2139,Tim Doyle,preserved
484,484,A famous artwork by Tim Doyle,3010,Tim Doyle,preserved
485,485,Image in the style of Randolph Caldecott,3958,Randolph Caldecott,preserved
486,486,Art inspired by Randolph Caldecott,2886,Randolph Caldecott,preserved
487,487,Painting in the style of Randolph Caldecott,2460,Randolph Caldecott,preserved
488,488,A reproduction of art by Randolph Caldecott,3872,Randolph Caldecott,preserved
489,489,A famous artwork by Randolph Caldecott,4269,Randolph Caldecott,preserved
490,490,Image in the style of Al Feldstein,1103,Al Feldstein,preserved
491,491,Art inspired by Al Feldstein,2410,Al Feldstein,preserved
492,492,Painting in the style of Al Feldstein,4949,Al Feldstein,preserved
493,493,A reproduction of art by Al Feldstein,3580,Al Feldstein,preserved
494,494,A famous artwork by Al Feldstein,1272,Al Feldstein,preserved
495,495,Image in the style of Arthur Hughes,1736,Arthur Hughes,preserved
496,496,Art inspired by Arthur Hughes,4091,Arthur Hughes,preserved
497,497,Painting in the style of Arthur Hughes,1914,Arthur Hughes,preserved
498,498,A reproduction of art by Arthur Hughes,3617,Arthur Hughes,preserved
499,499,A famous artwork by Arthur Hughes,1536,Arthur Hughes,preserved
500,500,Image in the style of Brian Sum,2630,Brian Sum,preserved
501,501,Art inspired by Brian Sum,3606,Brian Sum,preserved
502,502,Painting in the style of Brian Sum,6,Brian Sum,preserved
503,503,A reproduction of art by Brian Sum,3801,Brian Sum,preserved
504,504,A famous artwork by Brian Sum,4933,Brian Sum,preserved
505,505,Image in the style of Camille Pissarro,3188,Camille Pissarro,preserved
506,506,Art inspired by Camille Pissarro,524,Camille Pissarro,preserved
507,507,Painting in the style of Camille Pissarro,4922,Camille Pissarro,preserved
508,508,A reproduction of art by Camille Pissarro,4336,Camille Pissarro,preserved
509,509,A famous artwork by Camille Pissarro,4570,Camille Pissarro,preserved
510,510,Image in the style of Butcher Billy,969,Butcher Billy,preserved
511,511,Art inspired by Butcher Billy,3211,Butcher Billy,preserved
512,512,Painting in the style of Butcher Billy,3468,Butcher Billy,preserved
513,513,A reproduction of art by Butcher Billy,2961,Butcher Billy,preserved
514,514,A famous artwork by Butcher Billy,1843,Butcher Billy,preserved
515,515,Image in the style of Adolph Gottlieb,888,Adolph Gottlieb,preserved
516,516,Art inspired by Adolph Gottlieb,4310,Adolph Gottlieb,preserved
517,517,Painting in the style of Adolph Gottlieb,3747,Adolph Gottlieb,preserved
518,518,A reproduction of art by Adolph Gottlieb,3686,Adolph Gottlieb,preserved
519,519,A famous artwork by Adolph Gottlieb,493,Adolph Gottlieb,preserved
520,520,Image in the style of Giacomo Balla,4107,Giacomo Balla,preserved
521,521,Art inspired by Giacomo Balla,2961,Giacomo Balla,preserved
522,522,Painting in the style of Giacomo Balla,446,Giacomo Balla,preserved
523,523,A reproduction of art by Giacomo Balla,4498,Giacomo Balla,preserved
524,524,A famous artwork by Giacomo Balla,4476,Giacomo Balla,preserved
525,525,Image in the style of Cuno Amiet,1017,Cuno Amiet,holdout
526,526,Art inspired by Cuno Amiet,2322,Cuno Amiet,holdout
527,527,Painting in the style of Cuno Amiet,4330,Cuno Amiet,holdout
528,528,A reproduction of art by Cuno Amiet,4167,Cuno Amiet,holdout
529,529,A famous artwork by Cuno Amiet,25,Cuno Amiet,holdout
530,530,Image in the style of Raina Telgemeier,1353,Raina Telgemeier,holdout
531,531,Art inspired by Raina Telgemeier,3620,Raina Telgemeier,holdout
532,532,Painting in the style of Raina Telgemeier,2176,Raina Telgemeier,holdout
533,533,A reproduction of art by Raina Telgemeier,606,Raina Telgemeier,holdout
534,534,A famous artwork by Raina Telgemeier,702,Raina Telgemeier,holdout
535,535,Image in the style of Paul Klee,1057,Paul Klee,holdout
536,536,Art inspired by Paul Klee,3045,Paul Klee,holdout
537,537,Painting in the style of Paul Klee,1239,Paul Klee,holdout
538,538,A reproduction of art by Paul Klee,2155,Paul Klee,holdout
539,539,A famous artwork by Paul Klee,1796,Paul Klee,holdout
540,540,Image in the style of Ashley Wood,3251,Ashley Wood,holdout
541,541,Art inspired by Ashley Wood,953,Ashley Wood,holdout
542,542,Painting in the style of Ashley Wood,3057,Ashley Wood,holdout
543,543,A reproduction of art by Ashley Wood,1833,Ashley Wood,holdout
544,544,A famous artwork by Ashley Wood,909,Ashley Wood,holdout
545,545,Image in the style of Sailor Moon,4557,Sailor Moon,holdout
546,546,Art inspired by Sailor Moon,3561,Sailor Moon,holdout
547,547,Painting in the style of Sailor Moon,4874,Sailor Moon,holdout
548,548,A reproduction of art by Sailor Moon,1283,Sailor Moon,holdout
549,549,A famous artwork by Sailor Moon,1606,Sailor Moon,holdout
550,550,Image in the style of Philip Guston,3223,Philip Guston,holdout
551,551,Art inspired by Philip Guston,269,Philip Guston,holdout
552,552,Painting in the style of Philip Guston,1463,Philip Guston,holdout
553,553,A reproduction of art by Philip Guston,53,Philip Guston,holdout
554,554,A famous artwork by Philip Guston,4872,Philip Guston,holdout
555,555,Image in the style of Beatrix Potter,4163,Beatrix Potter,holdout
556,556,Art inspired by Beatrix Potter,2189,Beatrix Potter,holdout
557,557,Painting in the style of Beatrix Potter,4195,Beatrix Potter,holdout
558,558,A reproduction of art by Beatrix Potter,182,Beatrix Potter,holdout
559,559,A famous artwork by Beatrix Potter,1882,Beatrix Potter,holdout
560,560,Image in the style of Evgeni Gordiets,281,Evgeni Gordiets,holdout
561,561,Art inspired by Evgeni Gordiets,1699,Evgeni Gordiets,holdout
562,562,Painting in the style of Evgeni Gordiets,4760,Evgeni Gordiets,holdout
563,563,A reproduction of art by Evgeni Gordiets,4886,Evgeni Gordiets,holdout
564,564,A famous artwork by Evgeni Gordiets,4027,Evgeni Gordiets,holdout
565,565,Image in the style of Claire Hummel,1064,Claire Hummel,holdout
566,566,Art inspired by Claire Hummel,23,Claire Hummel,holdout
567,567,Painting in the style of Claire Hummel,727,Claire Hummel,holdout
568,568,A reproduction of art by Claire Hummel,4405,Claire Hummel,holdout
569,569,A famous artwork by Claire Hummel,4847,Claire Hummel,holdout
570,570,Image in the style of Jean Delville,3903,Jean Delville,holdout
571,571,Art inspired by Jean Delville,1017,Jean Delville,holdout
572,572,Painting in the style of Jean Delville,2814,Jean Delville,holdout
573,573,A reproduction of art by Jean Delville,3249,Jean Delville,holdout
574,574,A famous artwork by Jean Delville,1136,Jean Delville,holdout
575,575,Image in the style of Stephan Martiniere,823,Stephan Martiniere,holdout
576,576,Art inspired by Stephan Martiniere,3019,Stephan Martiniere,holdout
577,577,Painting in the style of Stephan Martiniere,3981,Stephan Martiniere,holdout
578,578,A reproduction of art by Stephan Martiniere,519,Stephan Martiniere,holdout
579,579,A famous artwork by Stephan Martiniere,4494,Stephan Martiniere,holdout
580,580,Image in the style of Roz Chast,1147,Roz Chast,holdout
581,581,Art inspired by Roz Chast,2611,Roz Chast,holdout
582,582,Painting in the style of Roz Chast,3137,Roz Chast,holdout
583,583,A reproduction of art by Roz Chast,759,Roz Chast,holdout
584,584,A famous artwork by Roz Chast,2288,Roz Chast,holdout
585,585,Image in the style of Maria Sibylla Merian,470,Maria Sibylla Merian,holdout
586,586,Art inspired by Maria Sibylla Merian,4735,Maria Sibylla Merian,holdout
587,587,Painting in the style of Maria Sibylla Merian,4138,Maria Sibylla Merian,holdout
588,588,A reproduction of art by Maria Sibylla Merian,4771,Maria Sibylla Merian,holdout
589,589,A famous artwork by Maria Sibylla Merian,2516,Maria Sibylla Merian,holdout
590,590,Image in the style of Elizabeth Gadd,2079,Elizabeth Gadd,holdout
591,591,Art inspired by Elizabeth Gadd,423,Elizabeth Gadd,holdout
592,592,Painting in the style of Elizabeth Gadd,3590,Elizabeth Gadd,holdout
593,593,A reproduction of art by Elizabeth Gadd,3829,Elizabeth Gadd,holdout
594,594,A famous artwork by Elizabeth Gadd,4709,Elizabeth Gadd,holdout
595,595,Image in the style of Louise Dahl-Wolfe,1482,Louise Dahl-Wolfe,holdout
596,596,Art inspired by Louise Dahl-Wolfe,3648,Louise Dahl-Wolfe,holdout
597,597,Painting in the style of Louise Dahl-Wolfe,3812,Louise Dahl-Wolfe,holdout
598,598,A reproduction of art by Louise Dahl-Wolfe,4590,Louise Dahl-Wolfe,holdout
599,599,A famous artwork by Louise Dahl-Wolfe,2584,Louise Dahl-Wolfe,holdout
600,600,Image in the style of Nicolas de Stael,4715,Nicolas de Stael,holdout
601,601,Art inspired by Nicolas de Stael,4923,Nicolas de Stael,holdout
602,602,Painting in the style of Nicolas de Stael,1094,Nicolas de Stael,holdout
603,603,A reproduction of art by Nicolas de Stael,218,Nicolas de Stael,holdout
604,604,A famous artwork by Nicolas de Stael,3728,Nicolas de Stael,holdout
605,605,Image in the style of Masaaki Sasamoto,2327,Masaaki Sasamoto,holdout
606,606,Art inspired by Masaaki Sasamoto,1831,Masaaki Sasamoto,holdout
607,607,Painting in the style of Masaaki Sasamoto,580,Masaaki Sasamoto,holdout
608,608,A reproduction of art by Masaaki Sasamoto,2284,Masaaki Sasamoto,holdout
609,609,A famous artwork by Masaaki Sasamoto,1373,Masaaki Sasamoto,holdout
610,610,Image in the style of Yayi Morales,191,Yayi Morales,holdout
611,611,Art inspired by Yayi Morales,2178,Yayi Morales,holdout
612,612,Painting in the style of Yayi Morales,4056,Yayi Morales,holdout
613,613,A reproduction of art by Yayi Morales,2597,Yayi Morales,holdout
614,614,A famous artwork by Yayi Morales,3921,Yayi Morales,holdout
615,615,Image in the style of Toei Animations,4796,Toei Animations,holdout
616,616,Art inspired by Toei Animations,4857,Toei Animations,holdout
617,617,Painting in the style of Toei Animations,3265,Toei Animations,holdout
618,618,A reproduction of art by Toei Animations,3343,Toei Animations,holdout
619,619,A famous artwork by Toei Animations,3214,Toei Animations,holdout
620,620,Image in the style of Ryohei Hase,1212,Ryohei Hase,holdout
621,621,Art inspired by Ryohei Hase,1500,Ryohei Hase,holdout
622,622,Painting in the style of Ryohei Hase,809,Ryohei Hase,holdout
623,623,A reproduction of art by Ryohei Hase,194,Ryohei Hase,holdout
624,624,A famous artwork by Ryohei Hase,4297,Ryohei Hase,holdout
625,625,Image in the style of Bruce Coville,2806,Bruce Coville,holdout
626,626,Art inspired by Bruce Coville,4546,Bruce Coville,holdout
627,627,Painting in the style of Bruce Coville,2912,Bruce Coville,holdout
628,628,A reproduction of art by Bruce Coville,4510,Bruce Coville,holdout
629,629,A famous artwork by Bruce Coville,2924,Bruce Coville,holdout
630,630,Image in the style of Hendrick Avercamp,2274,Hendrick Avercamp,holdout
631,631,Art inspired by Hendrick Avercamp,4772,Hendrick Avercamp,holdout
632,632,Painting in the style of Hendrick Avercamp,1270,Hendrick Avercamp,holdout
633,633,A reproduction of art by Hendrick Avercamp,4932,Hendrick Avercamp,holdout
634,634,A famous artwork by Hendrick Avercamp,1087,Hendrick Avercamp,holdout
635,635,Image in the style of Sakai Hōitsu,2615,Sakai Hōitsu,holdout
636,636,Art inspired by Sakai Hōitsu,4957,Sakai Hōitsu,holdout
637,637,Painting in the style of Sakai Hōitsu,1558,Sakai Hōitsu,holdout
638,638,A reproduction of art by Sakai Hōitsu,2878,Sakai Hōitsu,holdout
639,639,A famous artwork by Sakai Hōitsu,1517,Sakai Hōitsu,holdout
640,640,Image in the style of Matthias Grünewald,554,Matthias Grünewald,holdout
641,641,Art inspired by Matthias Grünewald,455,Matthias Grünewald,holdout
642,642,Painting in the style of Matthias Grünewald,4227,Matthias Grünewald,holdout
643,643,A reproduction of art by Matthias Grünewald,2392,Matthias Grünewald,holdout
644,644,A famous artwork by Matthias Grünewald,1528,Matthias Grünewald,holdout
645,645,Image in the style of ROA,3586,ROA,holdout
646,646,Art inspired by ROA,4733,ROA,holdout
647,647,Painting in the style of ROA,4558,ROA,holdout
648,648,A reproduction of art by ROA,3115,ROA,holdout
649,649,A famous artwork by ROA,185,ROA,holdout
650,650,Image in the style of Andreas Levers,794,Andreas Levers,holdout
651,651,Art inspired by Andreas Levers,1616,Andreas Levers,holdout
652,652,Painting in the style of Andreas Levers,2136,Andreas Levers,holdout
653,653,A reproduction of art by Andreas Levers,2856,Andreas Levers,holdout
654,654,A famous artwork by Andreas Levers,2099,Andreas Levers,holdout
655,655,Image in the style of Chris Mars,2505,Chris Mars,holdout
656,656,Art inspired by Chris Mars,1569,Chris Mars,holdout
657,657,Painting in the style of Chris Mars,2479,Chris Mars,holdout
658,658,A reproduction of art by Chris Mars,1927,Chris Mars,holdout
659,659,A famous artwork by Chris Mars,2782,Chris Mars,holdout
660,660,Image in the style of Norman Bluhm,77,Norman Bluhm,holdout
661,661,Art inspired by Norman Bluhm,4917,Norman Bluhm,holdout
662,662,Painting in the style of Norman Bluhm,2834,Norman Bluhm,holdout
663,663,A reproduction of art by Norman Bluhm,1800,Norman Bluhm,holdout
664,664,A famous artwork by Norman Bluhm,2409,Norman Bluhm,holdout
665,665,Image in the style of Paul Henry,870,Paul Henry,holdout
666,666,Art inspired by Paul Henry,3849,Paul Henry,holdout
667,667,Painting in the style of Paul Henry,1310,Paul Henry,holdout
668,668,A reproduction of art by Paul Henry,1314,Paul Henry,holdout
669,669,A famous artwork by Paul Henry,4522,Paul Henry,holdout
670,670,Image in the style of Krenz Cushart,4334,Krenz Cushart,holdout
671,671,Art inspired by Krenz Cushart,2766,Krenz Cushart,holdout
672,672,Painting in the style of Krenz Cushart,3155,Krenz Cushart,holdout
673,673,A reproduction of art by Krenz Cushart,2916,Krenz Cushart,holdout
674,674,A famous artwork by Krenz Cushart,665,Krenz Cushart,holdout
675,675,Image in the style of Catherine Hyde,2632,Catherine Hyde,holdout
676,676,Art inspired by Catherine Hyde,4818,Catherine Hyde,holdout
677,677,Painting in the style of Catherine Hyde,2876,Catherine Hyde,holdout
678,678,A reproduction of art by Catherine Hyde,1942,Catherine Hyde,holdout
679,679,A famous artwork by Catherine Hyde,54,Catherine Hyde,holdout
680,680,Image in the style of Maxwell Boas,4613,Maxwell Boas,holdout
681,681,Art inspired by Maxwell Boas,578,Maxwell Boas,holdout
682,682,Painting in the style of Maxwell Boas,3370,Maxwell Boas,holdout
683,683,A reproduction of art by Maxwell Boas,4847,Maxwell Boas,holdout
684,684,A famous artwork by Maxwell Boas,1559,Maxwell Boas,holdout
685,685,Image in the style of Alec Soth,917,Alec Soth,holdout
686,686,Art inspired by Alec Soth,1746,Alec Soth,holdout
687,687,Painting in the style of Alec Soth,4905,Alec Soth,holdout
688,688,A reproduction of art by Alec Soth,4910,Alec Soth,holdout
689,689,A famous artwork by Alec Soth,3846,Alec Soth,holdout
690,690,Image in the style of Arthur Stanley Wilkinson,1004,Arthur Stanley Wilkinson,holdout
691,691,Art inspired by Arthur Stanley Wilkinson,2332,Arthur Stanley Wilkinson,holdout
692,692,Painting in the style of Arthur Stanley Wilkinson,1722,Arthur Stanley Wilkinson,holdout
693,693,A reproduction of art by Arthur Stanley Wilkinson,2557,Arthur Stanley Wilkinson,holdout
694,694,A famous artwork by Arthur Stanley Wilkinson,1595,Arthur Stanley Wilkinson,holdout
695,695,Image in the style of Alastair Magnaldo,256,Alastair Magnaldo,holdout
696,696,Art inspired by Alastair Magnaldo,1956,Alastair Magnaldo,holdout
697,697,Painting in the style of Alastair Magnaldo,3092,Alastair Magnaldo,holdout
698,698,A reproduction of art by Alastair Magnaldo,1164,Alastair Magnaldo,holdout
699,699,A famous artwork by Alastair Magnaldo,2475,Alastair Magnaldo,holdout
700,700,Image in the style of Alberto Biasi,4387,Alberto Biasi,holdout
701,701,Art inspired by Alberto Biasi,1041,Alberto Biasi,holdout
702,702,Painting in the style of Alberto Biasi,127,Alberto Biasi,holdout
703,703,A reproduction of art by Alberto Biasi,3438,Alberto Biasi,holdout
704,704,A famous artwork by Alberto Biasi,846,Alberto Biasi,holdout
705,705,Image in the style of Banksy,1176,Banksy,holdout
706,706,Art inspired by Banksy,132,Banksy,holdout
707,707,Painting in the style of Banksy,2245,Banksy,holdout
708,708,A reproduction of art by Banksy,2141,Banksy,holdout
709,709,A famous artwork by Banksy,3111,Banksy,holdout
710,710,Image in the style of Yoji Shinkawa,185,Yoji Shinkawa,holdout
711,711,Art inspired by Yoji Shinkawa,3483,Yoji Shinkawa,holdout
712,712,Painting in the style of Yoji Shinkawa,2583,Yoji Shinkawa,holdout
713,713,A reproduction of art by Yoji Shinkawa,1827,Yoji Shinkawa,holdout
714,714,A famous artwork by Yoji Shinkawa,2137,Yoji Shinkawa,holdout
715,715,Image in the style of Robby Cavanaugh,1505,Robby Cavanaugh,holdout
716,716,Art inspired by Robby Cavanaugh,2261,Robby Cavanaugh,holdout
717,717,Painting in the style of Robby Cavanaugh,1676,Robby Cavanaugh,holdout
718,718,A reproduction of art by Robby Cavanaugh,2843,Robby Cavanaugh,holdout
719,719,A famous artwork by Robby Cavanaugh,2011,Robby Cavanaugh,holdout
720,720,Image in the style of Desmond Morris,4342,Desmond Morris,holdout
721,721,Art inspired by Desmond Morris,2596,Desmond Morris,holdout
722,722,Painting in the style of Desmond Morris,3742,Desmond Morris,holdout
723,723,A reproduction of art by Desmond Morris,1409,Desmond Morris,holdout
724,724,A famous artwork by Desmond Morris,3662,Desmond Morris,holdout
725,725,Image in the style of Mary Anning,3216,Mary Anning,holdout
726,726,Art inspired by Mary Anning,3851,Mary Anning,holdout
727,727,Painting in the style of Mary Anning,4900,Mary Anning,holdout
728,728,A reproduction of art by Mary Anning,2858,Mary Anning,holdout
729,729,A famous artwork by Mary Anning,4150,Mary Anning,holdout
730,730,Image in the style of Iwan Baan,4378,Iwan Baan,holdout
731,731,Art inspired by Iwan Baan,3271,Iwan Baan,holdout
732,732,Painting in the style of Iwan Baan,3077,Iwan Baan,holdout
733,733,A reproduction of art by Iwan Baan,3302,Iwan Baan,holdout
734,734,A famous artwork by Iwan Baan,4556,Iwan Baan,holdout
735,735,Image in the style of Eric Zener,3106,Eric Zener,holdout
736,736,Art inspired by Eric Zener,820,Eric Zener,holdout
737,737,Painting in the style of Eric Zener,741,Eric Zener,holdout
738,738,A reproduction of art by Eric Zener,4803,Eric Zener,holdout
739,739,A famous artwork by Eric Zener,573,Eric Zener,holdout
740,740,Image in the style of David Choe,4477,David Choe,holdout
741,741,Art inspired by David Choe,834,David Choe,holdout
742,742,Painting in the style of David Choe,1716,David Choe,holdout
743,743,A reproduction of art by David Choe,1856,David Choe,holdout
744,744,A famous artwork by David Choe,4006,David Choe,holdout
745,745,Image in the style of John Howe,2707,John Howe,holdout
746,746,Art inspired by John Howe,4088,John Howe,holdout
747,747,Painting in the style of John Howe,3617,John Howe,holdout
748,748,A reproduction of art by John Howe,3340,John Howe,holdout
749,749,A famous artwork by John Howe,4021,John Howe,holdout
750,750,Image in the style of Alasdair McLellan,4275,Alasdair McLellan,holdout
751,751,Art inspired by Alasdair McLellan,4910,Alasdair McLellan,holdout
752,752,Painting in the style of Alasdair McLellan,1608,Alasdair McLellan,holdout
753,753,A reproduction of art by Alasdair McLellan,3382,Alasdair McLellan,holdout
754,754,A famous artwork by Alasdair McLellan,4579,Alasdair McLellan,holdout
755,755,Image in the style of Tomokazu Matsuyama,4604,Tomokazu Matsuyama,holdout
756,756,Art inspired by Tomokazu Matsuyama,3872,Tomokazu Matsuyama,holdout
757,757,Painting in the style of Tomokazu Matsuyama,4437,Tomokazu Matsuyama,holdout
758,758,A reproduction of art by Tomokazu Matsuyama,4269,Tomokazu Matsuyama,holdout
759,759,A famous artwork by Tomokazu Matsuyama,3413,Tomokazu Matsuyama,holdout
760,760,Image in the style of Carrie Mae Weems,1682,Carrie Mae Weems,holdout
761,761,Art inspired by Carrie Mae Weems,4977,Carrie Mae Weems,holdout
762,762,Painting in the style of Carrie Mae Weems,978,Carrie Mae Weems,holdout
763,763,A reproduction of art by Carrie Mae Weems,4099,Carrie Mae Weems,holdout
764,764,A famous artwork by Carrie Mae Weems,37,Carrie Mae Weems,holdout
765,765,Image in the style of René Lalique,1399,René Lalique,holdout
766,766,Art inspired by René Lalique,230,René Lalique,holdout
767,767,Painting in the style of René Lalique,99,René Lalique,holdout
768,768,A reproduction of art by René Lalique,2648,René Lalique,holdout
769,769,A famous artwork by René Lalique,3979,René Lalique,holdout
770,770,Image in the style of Zeen Chin,1312,Zeen Chin,holdout
771,771,Art inspired by Zeen Chin,3530,Zeen Chin,holdout
772,772,Painting in the style of Zeen Chin,4870,Zeen Chin,holdout
773,773,A reproduction of art by Zeen Chin,3628,Zeen Chin,holdout
774,774,A famous artwork by Zeen Chin,4290,Zeen Chin,holdout
775,775,Image in the style of George Ault,157,George Ault,holdout
776,776,Art inspired by George Ault,4357,George Ault,holdout
777,777,Painting in the style of George Ault,2547,George Ault,holdout
778,778,A reproduction of art by George Ault,3471,George Ault,holdout
779,779,A famous artwork by George Ault,3015,George Ault,holdout
780,780,Image in the style of Eugene von Guerard,2559,Eugene von Guerard,holdout
781,781,Art inspired by Eugene von Guerard,447,Eugene von Guerard,holdout
782,782,Painting in the style of Eugene von Guerard,1838,Eugene von Guerard,holdout
783,783,A reproduction of art by Eugene von Guerard,1790,Eugene von Guerard,holdout
784,784,A famous artwork by Eugene von Guerard,3751,Eugene von Guerard,holdout
785,785,Image in the style of Theo van Rysselberghe,660,Theo van Rysselberghe,holdout
786,786,Art inspired by Theo van Rysselberghe,13,Theo van Rysselberghe,holdout
