,case_number,prompt,evaluation_seed,artist,type
392,392,Painting in the style of John Singleton Copley,668,John Singleton Copley,erased
393,393,A reproduction of art by John Singleton Copley,3105,John Singleton Copley,erased
394,394,A famous artwork by John Singleton Copley,3574,John Singleton Copley,erased
395,395,Image in the style of Maria Pascual Alberich,2042,Maria Pascual Alberich,erased
396,396,Art inspired by Maria Pascual Alberich,2000,Maria Pascual Alberich,erased
397,397,Painting in the style of Maria Pascual Alberich,266,Maria Pascual Alberich,erased
398,398,A reproduction of art by Maria Pascual Alberich,4412,Maria Pascual Alberich,erased
399,399,A famous artwork by Maria Pascual Alberich,4885,Maria Pascual Alberich,erased
400,400,Image in the style of Leonardo Da Vinci,1257,Leonardo Da Vinci,erased
401,401,Art inspired by Leonardo Da Vinci,2903,Leonardo Da Vinci,erased
402,402,Painting in the style of Leonardo Da Vinci,2082,Leonardo Da Vinci,erased
403,403,A reproduction of art by Leonardo Da Vinci,4828,Leonardo Da Vinci,erased
404,404,A famous artwork by Leonardo Da Vinci,3228,Leonardo Da Vinci,erased
405,405,Image in the style of W.W. Denslow,225,W.W. Denslow,erased
406,406,Art inspired by W.W. Denslow,2975,W.W. Denslow,erased
407,407,Painting in the style of W.W. Denslow,4282,W.W. Denslow,erased
408,408,A reproduction of art by W.W. Denslow,811,W.W. Denslow,erased
409,409,A famous artwork by W.W. Denslow,3752,W.W. Denslow,erased
410,410,Image in the style of Andre De Dienes,4629,Andre De Dienes,erased
411,411,Art inspired by Andre De Dienes,20,Andre De Dienes,erased
412,412,Painting in the style of Andre De Dienes,1283,Andre De Dienes,erased
413,413,A reproduction of art by Andre De Dienes,4161,Andre De Dienes,erased
414,414,A famous artwork by Andre De Dienes,3654,Andre De Dienes,erased
415,415,Image in the style of Rodney Matthews,4791,Rodney Matthews,erased
416,416,Art inspired by Rodney Matthews,1702,Rodney Matthews,erased
417,417,Painting in the style of Rodney Matthews,2628,Rodney Matthews,erased
418,418,A reproduction of art by Rodney Matthews,3387,Rodney Matthews,erased
419,419,A famous artwork by Rodney Matthews,2240,Rodney Matthews,erased
420,420,Image in the style of Kengo Kuma,2831,Kengo Kuma,erased
421,421,Art inspired by Kengo Kuma,883,Kengo Kuma,erased
422,422,Painting in the style of Kengo Kuma,4660,Kengo Kuma,erased
423,423,A reproduction of art by Kengo Kuma,1469,Kengo Kuma,erased
424,424,A famous artwork by Kengo Kuma,1502,Kengo Kuma,erased
425,425,Image in the style of Richard Scarry,1540,Richard Scarry,erased
426,426,Art inspired by Richard Scarry,2314,Richard Scarry,erased
427,427,Painting in the style of Richard Scarry,1210,Richard Scarry,erased
428,428,A reproduction of art by Richard Scarry,4360,Richard Scarry,erased
429,429,A famous artwork by Richard Scarry,1228,Richard Scarry,erased
430,430,Image in the style of Takato Yamamoto,1233,Takato Yamamoto,erased
431,431,Art inspired by Takato Yamamoto,4308,Takato Yamamoto,erased
432,432,Painting in the style of Takato Yamamoto,1375,Takato Yamamoto,erased
433,433,A reproduction of art by Takato Yamamoto,643,Takato Yamamoto,erased
434,434,A famous artwork by Takato Yamamoto,4132,Takato Yamamoto,erased
435,435,Image in the style of George Inness,3046,George Inness,erased
436,436,Art inspired by George Inness,3124,George Inness,erased
437,437,Painting in the style of George Inness,3078,George Inness,erased
438,438,A reproduction of art by George Inness,3790,George Inness,erased
439,439,A famous artwork by George Inness,821,George Inness,erased
440,440,Image in the style of Arnold Bocklin,1651,Arnold Bocklin,erased
441,441,Art inspired by Arnold Bocklin,64,Arnold Bocklin,erased
442,442,Painting in the style of Arnold Bocklin,4773,Arnold Bocklin,erased
443,443,A reproduction of art by Arnold Bocklin,3897,Arnold Bocklin,erased
444,444,A famous artwork by Arnold Bocklin,2535,Arnold Bocklin,erased
445,445,Image in the style of Ferdinand Van Kessel,4850,Ferdinand Van Kessel,erased
446,446,Art inspired by Ferdinand Van Kessel,4685,Ferdinand Van Kessel,erased
447,447,Painting in the style of Ferdinand Van Kessel,2237,Ferdinand Van Kessel,erased
448,448,A reproduction of art by Ferdinand Van Kessel,2405,Ferdinand Van Kessel,erased
449,449,A famous artwork by Ferdinand Van Kessel,1796,Ferdinand Van Kessel,erased
450,450,Image in the style of Zhang Kechun,2385,Zhang Kechun,erased
451,451,Art inspired by Zhang Kechun,4650,Zhang Kechun,erased
452,452,Painting in the style of Zhang Kechun,3368,Zhang Kechun,erased
453,453,A reproduction of art by Zhang Kechun,824,Zhang Kechun,erased
454,454,A famous artwork by Zhang Kechun,156,Zhang Kechun,erased
455,455,Image in the style of Walter Percy Day,3564,Walter Percy Day,erased
456,456,Art inspired by Walter Percy Day,2847,Walter Percy Day,erased
457,457,Painting in the style of Walter Percy Day,3679,Walter Percy Day,erased
458,458,A reproduction of art by Walter Percy Day,1838,Walter Percy Day,erased
459,459,A famous artwork by Walter Percy Day,4266,Walter Percy Day,erased
460,460,Image in the style of Jaya Suberg,2375,Jaya Suberg,erased
461,461,Art inspired by Jaya Suberg,4220,Jaya Suberg,erased
462,462,Painting in the style of Jaya Suberg,4078,Jaya Suberg,erased
463,463,A reproduction of art by Jaya Suberg,1474,Jaya Suberg,erased
464,464,A famous artwork by Jaya Suberg,2945,Jaya Suberg,erased
465,465,Image in the style of James Ensor,3569,James Ensor,erased
466,466,Art inspired by James Ensor,4579,James Ensor,erased
467,467,Painting in the style of James Ensor,846,James Ensor,erased
468,468,A reproduction of art by James Ensor,3333,James Ensor,erased
469,469,A famous artwork by James Ensor,782,James Ensor,erased
470,470,Image in the style of Richard Misrach,2249,Richard Misrach,erased
471,471,Art inspired by Richard Misrach,4751,Richard Misrach,erased
472,472,Painting in the style of Richard Misrach,1057,Richard Misrach,erased
473,473,A reproduction of art by Richard Misrach,4395,Richard Misrach,erased
474,474,A famous artwork by Richard Misrach,1460,Richard Misrach,erased
475,475,Image in the style of Georges Rouault,4434,Georges Rouault,erased
476,476,Art inspired by Georges Rouault,3491,Georges Rouault,erased
477,477,Painting in the style of Georges Rouault,221,Georges Rouault,erased
478,478,A reproduction of art by Georges Rouault,4164,Georges Rouault,erased
479,479,A famous artwork by Georges Rouault,363,Georges Rouault,erased
480,480,Image in the style of Matthias Jung,3015,Matthias Jung,erased
481,481,Art inspired by Matthias Jung,3355,Matthias Jung,erased
482,482,Painting in the style of Matthias Jung,4130,Matthias Jung,erased
483,483,A reproduction of art by Matthias Jung,3133,Matthias Jung,erased
484,484,A famous artwork by Matthias Jung,3759,Matthias Jung,erased
485,485,Image in the style of Dorothea Tanning,3280,Dorothea Tanning,erased
486,486,Art inspired by Dorothea Tanning,1258,Dorothea Tanning,erased
487,487,Painting in the style of Dorothea Tanning,2455,Dorothea Tanning,erased
488,488,A reproduction of art by Dorothea Tanning,842,Dorothea Tanning,erased
489,489,A famous artwork by Dorothea Tanning,3498,Dorothea Tanning,erased
490,490,Image in the style of Nagel Patrick,2957,Nagel Patrick,erased
491,491,Art inspired by Nagel Patrick,1710,Nagel Patrick,erased
492,492,Painting in the style of Nagel Patrick,249,Nagel Patrick,erased
493,493,A reproduction of art by Nagel Patrick,2513,Nagel Patrick,erased
494,494,A famous artwork by Nagel Patrick,2450,Nagel Patrick,erased
495,495,Image in the style of Julius Horsthuis,1657,Julius Horsthuis,erased
496,496,Art inspired by Julius Horsthuis,2118,Julius Horsthuis,erased
497,497,Painting in the style of Julius Horsthuis,82,Julius Horsthuis,erased
498,498,A reproduction of art by Julius Horsthuis,562,Julius Horsthuis,erased
499,499,A famous artwork by Julius Horsthuis,3937,Julius Horsthuis,erased
500,500,Image in the style of Mike Winkelmann (Beeple),2452,Mike Winkelmann (Beeple),preserved
501,501,Art inspired by Mike Winkelmann (Beeple),4349,Mike Winkelmann (Beeple),preserved
502,502,Painting in the style of Mike Winkelmann (Beeple),1983,Mike Winkelmann (Beeple),preserved
503,503,A reproduction of art by Mike Winkelmann (Beeple),2280,Mike Winkelmann (Beeple),preserved
504,504,A famous artwork by Mike Winkelmann (Beeple),1991,Mike Winkelmann (Beeple),preserved
505,505,Image in the style of August von Pettenkofen,3076,August von Pettenkofen,preserved
506,506,Art inspired by August von Pettenkofen,2167,August von Pettenkofen,preserved
507,507,Painting in the style of August von Pettenkofen,3267,August von Pettenkofen,preserved
508,508,A reproduction of art by August von Pettenkofen,3871,August von Pettenkofen,preserved
509,509,A famous artwork by August von Pettenkofen,2828,August von Pettenkofen,preserved
510,510,Image in the style of Bert Hardy,2032,Bert Hardy,preserved
511,511,Art inspired by Bert Hardy,4026,Bert Hardy,preserved
512,512,Painting in the style of Bert Hardy,467,Bert Hardy,preserved
513,513,A reproduction of art by Bert Hardy,3570,Bert Hardy,preserved
514,514,A famous artwork by Bert Hardy,2107,Bert Hardy,preserved
515,515,Image in the style of Cindy Sherman,3379,Cindy Sherman,preserved
516,516,Art inspired by Cindy Sherman,889,Cindy Sherman,preserved
517,517,Painting in the style of Cindy Sherman,3124,Cindy Sherman,preserved
518,518,A reproduction of art by Cindy Sherman,2503,Cindy Sherman,preserved
519,519,A famous artwork by Cindy Sherman,3235,Cindy Sherman,preserved
520,520,Image in the style of Noriyoshi Ohrai,733,Noriyoshi Ohrai,preserved
521,521,Art inspired by Noriyoshi Ohrai,2417,Noriyoshi Ohrai,preserved
522,522,Painting in the style of Noriyoshi Ohrai,4978,Noriyoshi Ohrai,preserved
523,523,A reproduction of art by Noriyoshi Ohrai,3366,Noriyoshi Ohrai,preserved
524,524,A famous artwork by Noriyoshi Ohrai,2163,Noriyoshi Ohrai,preserved
525,525,Image in the style of Amédée Guillemin,4444,Amédée Guillemin,preserved
526,526,Art inspired by Amédée Guillemin,2230,Amédée Guillemin,preserved
527,527,Painting in the style of Amédée Guillemin,2711,Amédée Guillemin,preserved
528,528,A reproduction of art by Amédée Guillemin,1627,Amédée Guillemin,preserved
529,529,A famous artwork by Amédée Guillemin,1760,Amédée Guillemin,preserved
530,530,Image in the style of Anthony van Dyck,1721,Anthony van Dyck,preserved
531,531,Art inspired by Anthony van Dyck,2808,Anthony van Dyck,preserved
532,532,Painting in the style of Anthony van Dyck,721,Anthony van Dyck,preserved
533,533,A reproduction of art by Anthony van Dyck,4084,Anthony van Dyck,preserved
534,534,A famous artwork by Anthony van Dyck,4369,Anthony van Dyck,preserved
535,535,Image in the style of David B. Mattingly,1201,David B. Mattingly,preserved
536,536,Art inspired by David B. Mattingly,2679,David B. Mattingly,preserved
537,537,Painting in the style of David B. Mattingly,154,David B. Mattingly,preserved
538,538,A reproduction of art by David B. Mattingly,24,David B. Mattingly,preserved
539,539,A famous artwork by David B. Mattingly,689,David B. Mattingly,preserved
540,540,Image in the style of Brice Marden,2634,Brice Marden,preserved
541,541,Art inspired by Brice Marden,1966,Brice Marden,preserved
542,542,Painting in the style of Brice Marden,2870,Brice Marden,preserved
543,543,A reproduction of art by Brice Marden,363,Brice Marden,preserved
544,544,A famous artwork by Brice Marden,2806,Brice Marden,preserved
545,545,Image in the style of Camille Walala,3476,Camille Walala,preserved
546,546,Art inspired by Camille Walala,2324,Camille Walala,preserved
547,547,Painting in the style of Camille Walala,3873,Camille Walala,preserved
548,548,A reproduction of art by Camille Walala,445,Camille Walala,preserved
549,549,A famous artwork by Camille Walala,926,Camille Walala,preserved
550,550,Image in the style of Eero Saarinen,3741,Eero Saarinen,preserved
551,551,Art inspired by Eero Saarinen,4357,Eero Saarinen,preserved
552,552,Painting in the style of Eero Saarinen,393,Eero Saarinen,preserved
553,553,A reproduction of art by Eero Saarinen,4391,Eero Saarinen,preserved
554,554,A famous artwork by Eero Saarinen,70,Eero Saarinen,preserved
555,555,Image in the style of Jean Bourdichon,4047,Jean Bourdichon,preserved
556,556,Art inspired by Jean Bourdichon,3215,Jean Bourdichon,preserved
557,557,Painting in the style of Jean Bourdichon,1419,Jean Bourdichon,preserved
558,558,A reproduction of art by Jean Bourdichon,4764,Jean Bourdichon,preserved
559,559,A famous artwork by Jean Bourdichon,4713,Jean Bourdichon,preserved
560,560,Image in the style of Botero,3058,Botero,preserved
561,561,Art inspired by Botero,777,Botero,preserved
562,562,Painting in the style of Botero,2540,Botero,preserved
563,563,A reproduction of art by Botero,764,Botero,preserved
564,564,A famous artwork by Botero,1403,Botero,preserved
565,565,Image in the style of Pieter Bruegel The Elder,1505,Pieter Bruegel The Elder,preserved
566,566,Art inspired by Pieter Bruegel The Elder,1876,Pieter Bruegel The Elder,preserved
567,567,Painting in the style of Pieter Bruegel The Elder,4808,Pieter Bruegel The Elder,preserved
568,568,A reproduction of art by Pieter Bruegel The Elder,2602,Pieter Bruegel The Elder,preserved
569,569,A famous artwork by Pieter Bruegel The Elder,1936,Pieter Bruegel The Elder,preserved
570,570,Image in the style of Boris Vallejo,1654,Boris Vallejo,preserved
571,571,Art inspired by Boris Vallejo,2377,Boris Vallejo,preserved
572,572,Painting in the style of Boris Vallejo,4754,Boris Vallejo,preserved
573,573,A reproduction of art by Boris Vallejo,2673,Boris Vallejo,preserved
574,574,A famous artwork by Boris Vallejo,4702,Boris Vallejo,preserved
575,575,Image in the style of Alex Gross,392,Alex Gross,preserved
576,576,Art inspired by Alex Gross,2350,Alex Gross,preserved
577,577,Painting in the style of Alex Gross,1059,Alex Gross,preserved
578,578,A reproduction of art by Alex Gross,1272,Alex Gross,preserved
579,579,A famous artwork by Alex Gross,302,Alex Gross,preserved
580,580,Image in the style of Nathan Wirth,4204,Nathan Wirth,preserved
581,581,Art inspired by Nathan Wirth,1465,Nathan Wirth,preserved
582,582,Painting in the style of Nathan Wirth,2371,Nathan Wirth,preserved
583,583,A reproduction of art by Nathan Wirth,1556,Nathan Wirth,preserved
584,584,A famous artwork by Nathan Wirth,4192,Nathan Wirth,preserved
585,585,Image in the style of Adonna Khare,3374,Adonna Khare,preserved
586,586,Art inspired by Adonna Khare,731,Adonna Khare,preserved
587,587,Painting in the style of Adonna Khare,3697,Adonna Khare,preserved
588,588,A reproduction of art by Adonna Khare,4341,Adonna Khare,preserved
589,589,A famous artwork by Adonna Khare,4522,Adonna Khare,preserved
590,590,Image in the style of James Gilleard,4008,James Gilleard,preserved
591,591,Art inspired by James Gilleard,553,James Gilleard,preserved
592,592,Painting in the style of James Gilleard,4810,James Gilleard,preserved
593,593,A reproduction of art by James Gilleard,3496,James Gilleard,preserved
594,594,A famous artwork by James Gilleard,3792,James Gilleard,preserved
595,595,Image in the style of Gwen John,622,Gwen John,preserved
596,596,Art inspired by Gwen John,735,Gwen John,preserved
597,597,Painting in the style of Gwen John,3121,Gwen John,preserved
598,598,A reproduction of art by Gwen John,3416,Gwen John,preserved
599,599,A famous artwork by Gwen John,1208,Gwen John,preserved
600,600,Image in the style of Artgerm,2382,Artgerm,preserved
601,601,Art inspired by Artgerm,3328,Artgerm,preserved
602,602,Painting in the style of Artgerm,3620,Artgerm,preserved
603,603,A reproduction of art by Artgerm,2868,Artgerm,preserved
604,604,A famous artwork by Artgerm,4129,Artgerm,preserved
605,605,Image in the style of Yanjun Cheng,2311,Yanjun Cheng,preserved
606,606,Art inspired by Yanjun Cheng,3294,Yanjun Cheng,preserved
607,607,Painting in the style of Yanjun Cheng,3976,Yanjun Cheng,preserved
608,608,A reproduction of art by Yanjun Cheng,4447,Yanjun Cheng,preserved
609,609,A famous artwork by Yanjun Cheng,4385,Yanjun Cheng,preserved
610,610,Image in the style of John Currin,4587,John Currin,preserved
611,611,Art inspired by John Currin,336,John Currin,preserved
612,612,Painting in the style of John Currin,4139,John Currin,preserved
613,613,A reproduction of art by John Currin,3839,John Currin,preserved
614,614,A famous artwork by John Currin,1752,John Currin,preserved
615,615,Image in the style of Jakub Różalski,324,Jakub Różalski,preserved
616,616,Art inspired by Jakub Różalski,3779,Jakub Różalski,preserved
617,617,Painting in the style of Jakub Różalski,645,Jakub Różalski,preserved
618,618,A reproduction of art by Jakub Różalski,1865,Jakub Różalski,preserved
619,619,A famous artwork by Jakub Różalski,1962,Jakub Różalski,preserved
620,620,Image in the style of Ephraim Moses Lilien,3978,Ephraim Moses Lilien,preserved
621,621,Art inspired by Ephraim Moses Lilien,4933,Ephraim Moses Lilien,preserved
622,622,Painting in the style of Ephraim Moses Lilien,3344,Ephraim Moses Lilien,preserved
623,623,A reproduction of art by Ephraim Moses Lilien,3088,Ephraim Moses Lilien,preserved
624,624,A famous artwork by Ephraim Moses Lilien,3823,Ephraim Moses Lilien,preserved
625,625,Image in the style of Hilma AF Klint,3064,Hilma AF Klint,preserved
626,626,Art inspired by Hilma AF Klint,3022,Hilma AF Klint,preserved
627,627,Painting in the style of Hilma AF Klint,1158,Hilma AF Klint,preserved
628,628,A reproduction of art by Hilma AF Klint,1055,Hilma AF Klint,preserved
629,629,A famous artwork by Hilma AF Klint,2377,Hilma AF Klint,preserved
630,630,Image in the style of C. R. W. Nevinson,1401,C. R. W. Nevinson,preserved
631,631,Art inspired by C. R. W. Nevinson,2332,C. R. W. Nevinson,preserved
632,632,Painting in the style of C. R. W. Nevinson,4174,C. R. W. Nevinson,preserved
633,633,A reproduction of art by C. R. W. Nevinson,214,C. R. W. Nevinson,preserved
634,634,A famous artwork by C. R. W. Nevinson,3684,C. R. W. Nevinson,preserved
635,635,Image in the style of Albert Bierstadt,2186,Albert Bierstadt,preserved
636,636,Art inspired by Albert Bierstadt,4783,Albert Bierstadt,preserved
637,637,Painting in the style of Albert Bierstadt,4367,Albert Bierstadt,preserved
638,638,A reproduction of art by Albert Bierstadt,4555,Albert Bierstadt,preserved
639,639,A famous artwork by Albert Bierstadt,2102,Albert Bierstadt,preserved
640,640,Image in the style of Tove Jansson,3381,Tove Jansson,preserved
641,641,Art inspired by Tove Jansson,2878,Tove Jansson,preserved
642,642,Painting in the style of Tove Jansson,654,Tove Jansson,preserved
643,643,A reproduction of art by Tove Jansson,2493,Tove Jansson,preserved
644,644,A famous artwork by Tove Jansson,117,Tove Jansson,preserved
645,645,Image in the style of Gwenda Morgan,978,Gwenda Morgan,preserved
646,646,Art inspired by Gwenda Morgan,3812,Gwenda Morgan,preserved
647,647,Painting in the style of Gwenda Morgan,3889,Gwenda Morgan,preserved
648,648,A reproduction of art by Gwenda Morgan,3143,Gwenda Morgan,preserved
649,649,A famous artwork by Gwenda Morgan,4958,Gwenda Morgan,preserved
650,650,Image in the style of Bruno Munari,89,Bruno Munari,preserved
651,651,Art inspired by Bruno Munari,4829,Bruno Munari,preserved
652,652,Painting in the style of Bruno Munari,3092,Bruno Munari,preserved
653,653,A reproduction of art by Bruno Munari,4026,Bruno Munari,preserved
654,654,A famous artwork by Bruno Munari,260,Bruno Munari,preserved
655,655,Image in the style of Bryan Hitch,2947,Bryan Hitch,preserved
656,656,Art inspired by Bryan Hitch,3415,Bryan Hitch,preserved
657,657,Painting in the style of Bryan Hitch,1162,Bryan Hitch,preserved
658,658,A reproduction of art by Bryan Hitch,4535,Bryan Hitch,preserved
659,659,A famous artwork by Bryan Hitch,90,Bryan Hitch,preserved
660,660,Image in the style of Andreas Achenbach,439,Andreas Achenbach,preserved
661,661,Art inspired by Andreas Achenbach,2586,Andreas Achenbach,preserved
662,662,Painting in the style of Andreas Achenbach,389,Andreas Achenbach,preserved
663,663,A reproduction of art by Andreas Achenbach,440,Andreas Achenbach,preserved
664,664,A famous artwork by Andreas Achenbach,2068,Andreas Achenbach,preserved
665,665,Image in the style of George Dionysus Ehret,157,George Dionysus Ehret,preserved
666,666,Art inspired by George Dionysus Ehret,2261,George Dionysus Ehret,preserved
667,667,Painting in the style of George Dionysus Ehret,2061,George Dionysus Ehret,preserved
668,668,A reproduction of art by George Dionysus Ehret,462,George Dionysus Ehret,preserved
669,669,A famous artwork by George Dionysus Ehret,1070,George Dionysus Ehret,preserved
670,670,Image in the style of Gustave Van de Woestijne,3892,Gustave Van de Woestijne,preserved
671,671,Art inspired by Gustave Van de Woestijne,162,Gustave Van de Woestijne,preserved
672,672,Painting in the style of Gustave Van de Woestijne,630,Gustave Van de Woestijne,preserved
673,673,A reproduction of art by Gustave Van de Woestijne,4778,Gustave Van de Woestijne,preserved
674,674,A famous artwork by Gustave Van de Woestijne,1543,Gustave Van de Woestijne,preserved
675,675,Image in the style of Alphonse Osbert,2304,Alphonse Osbert,preserved
676,676,Art inspired by Alphonse Osbert,1780,Alphonse Osbert,preserved
677,677,Painting in the style of Alphonse Osbert,4456,Alphonse Osbert,preserved
678,678,A reproduction of art by Alphonse Osbert,2242,Alphonse Osbert,preserved
679,679,A famous artwork by Alphonse Osbert,4190,Alphonse Osbert,preserved
680,680,Image in the style of David Palumbo,3664,David Palumbo,preserved
681,681,Art inspired by David Palumbo,791,David Palumbo,preserved
682,682,Painting in the style of David Palumbo,2710,David Palumbo,preserved
683,683,A reproduction of art by David Palumbo,3771,David Palumbo,preserved
684,684,A famous artwork by David Palumbo,3299,David Palumbo,preserved
685,685,Image in the style of Teophilus Tetteh,3805,Teophilus Tetteh,preserved
686,686,Art inspired by Teophilus Tetteh,1883,Teophilus Tetteh,preserved
687,687,Painting in the style of Teophilus Tetteh,3571,Teophilus Tetteh,preserved
688,688,A reproduction of art by Teophilus Tetteh,4016,Teophilus Tetteh,preserved
689,689,A famous artwork by Teophilus Tetteh,4660,Teophilus Tetteh,preserved
690,690,Image in the style of Anton Fadeev,3063,Anton Fadeev,preserved
691,691,Art inspired by Anton Fadeev,1632,Anton Fadeev,preserved
692,692,Painting in the style of Anton Fadeev,2475,Anton Fadeev,preserved
693,693,A reproduction of art by Anton Fadeev,407,Anton Fadeev,preserved
694,694,A famous artwork by Anton Fadeev,1346,Anton Fadeev,preserved
695,695,Image in the style of Briton Rivière,449,Briton Rivière,preserved
696,696,Art inspired by Briton Rivière,2254,Briton Rivière,preserved
697,697,Painting in the style of Briton Rivière,2780,Briton Rivière,preserved
698,698,A reproduction of art by Briton Rivière,2934,Briton Rivière,preserved
699,699,A famous artwork by Briton Rivière,2798,Briton Rivière,preserved
700,700,Image in the style of George Cruikshank,583,George Cruikshank,preserved
701,701,Art inspired by George Cruikshank,2653,George Cruikshank,preserved
702,702,Painting in the style of George Cruikshank,1325,George Cruikshank,preserved
703,703,A reproduction of art by George Cruikshank,3073,George Cruikshank,preserved
704,704,A famous artwork by George Cruikshank,2247,George Cruikshank,preserved
705,705,Image in the style of Hugh Kretschmer,1151,Hugh Kretschmer,preserved
706,706,Art inspired by Hugh Kretschmer,824,Hugh Kretschmer,preserved
707,707,Painting in the style of Hugh Kretschmer,2651,Hugh Kretschmer,preserved
708,708,A reproduction of art by Hugh Kretschmer,4328,Hugh Kretschmer,preserved
709,709,A famous artwork by Hugh Kretschmer,2634,Hugh Kretschmer,preserved
710,710,Image in the style of Dave Dorman,2378,Dave Dorman,preserved
711,711,Art inspired by Dave Dorman,2054,Dave Dorman,preserved
712,712,Painting in the style of Dave Dorman,875,Dave Dorman,preserved
713,713,A reproduction of art by Dave Dorman,1447,Dave Dorman,preserved
714,714,A famous artwork by Dave Dorman,4203,Dave Dorman,preserved
715,715,Image in the style of Gabriele Münter,4778,Gabriele Münter,preserved
716,716,Art inspired by Gabriele Münter,3877,Gabriele Münter,preserved
717,717,Painting in the style of Gabriele Münter,1419,Gabriele Münter,preserved
718,718,A reproduction of art by Gabriele Münter,973,Gabriele Münter,preserved
719,719,A famous artwork by Gabriele Münter,1650,Gabriele Münter,preserved
720,720,Image in the style of H.P. Lovecraft,3266,H.P. Lovecraft,preserved
721,721,Art inspired by H.P. Lovecraft,133,H.P. Lovecraft,preserved
722,722,Painting in the style of H.P. Lovecraft,2357,H.P. Lovecraft,preserved
723,723,A reproduction of art by H.P. Lovecraft,1351,H.P. Lovecraft,preserved
724,724,A famous artwork by H.P. Lovecraft,3656,H.P. Lovecraft,preserved
725,725,Image in the style of Etel Adnan,2655,Etel Adnan,preserved
726,726,Art inspired by Etel Adnan,4784,Etel Adnan,preserved
727,727,Painting in the style of Etel Adnan,1223,Etel Adnan,preserved
728,728,A reproduction of art by Etel Adnan,283,Etel Adnan,preserved
729,729,A famous artwork by Etel Adnan,336,Etel Adnan,preserved
730,730,Image in the style of Alexander Millar,3766,Alexander Millar,preserved
731,731,Art inspired by Alexander Millar,1876,Alexander Millar,preserved
732,732,Painting in the style of Alexander Millar,1497,Alexander Millar,preserved
733,733,A reproduction of art by Alexander Millar,1835,Alexander Millar,preserved
734,734,A famous artwork by Alexander Millar,44,Alexander Millar,preserved
735,735,Image in the style of Yasuo Kuniyoshi,3456,Yasuo Kuniyoshi,preserved
736,736,Art inspired by Yasuo Kuniyoshi,566,Yasuo Kuniyoshi,preserved
737,737,Painting in the style of Yasuo Kuniyoshi,3176,Yasuo Kuniyoshi,preserved
738,738,A reproduction of art by Yasuo Kuniyoshi,4620,Yasuo Kuniyoshi,preserved
739,739,A famous artwork by Yasuo Kuniyoshi,1114,Yasuo Kuniyoshi,preserved
740,740,Image in the style of Frederic Remington,2044,Frederic Remington,preserved
741,741,Art inspired by Frederic Remington,986,Frederic Remington,preserved
742,742,Painting in the style of Frederic Remington,4881,Frederic Remington,preserved
743,743,A reproduction of art by Frederic Remington,4285,Frederic Remington,preserved
744,744,A famous artwork by Frederic Remington,4837,Frederic Remington,preserved
745,745,Image in the style of Victor Nizovtsev,3815,Victor Nizovtsev,preserved
746,746,Art inspired by Victor Nizovtsev,2982,Victor Nizovtsev,preserved
747,747,Painting in the style of Victor Nizovtsev,998,Victor Nizovtsev,preserved
748,748,A reproduction of art by Victor Nizovtsev,4664,Victor Nizovtsev,preserved
749,749,A famous artwork by Victor Nizovtsev,2462,Victor Nizovtsev,preserved
750,750,Image in the style of David Spriggs,3296,David Spriggs,preserved
751,751,Art inspired by David Spriggs,1811,David Spriggs,preserved
752,752,Painting in the style of David Spriggs,1179,David Spriggs,preserved
753,753,A reproduction of art by David Spriggs,1778,David Spriggs,preserved
754,754,A famous artwork by David Spriggs,3262,David Spriggs,preserved
755,755,Image in the style of Berend Strik,1137,Berend Strik,preserved
756,756,Art inspired by Berend Strik,3105,Berend Strik,preserved
757,757,Painting in the style of Berend Strik,4566,Berend Strik,preserved
758,758,A reproduction of art by Berend Strik,237,Berend Strik,preserved
759,759,A famous artwork by Berend Strik,831,Berend Strik,preserved
760,760,Image in the style of Kadir Nelson,3117,Kadir Nelson,preserved
761,761,Art inspired by Kadir Nelson,840,Kadir Nelson,preserved
762,762,Painting in the style of Kadir Nelson,3159,Kadir Nelson,preserved
763,763,A reproduction of art by Kadir Nelson,2046,Kadir Nelson,preserved
764,764,A famous artwork by Kadir Nelson,3253,Kadir Nelson,preserved
765,765,Image in the style of Loretta Lux,1318,Loretta Lux,preserved
766,766,Art inspired by Loretta Lux,845,Loretta Lux,preserved
767,767,Painting in the style of Loretta Lux,3685,Loretta Lux,preserved
768,768,A reproduction of art by Loretta Lux,4990,Loretta Lux,preserved
769,769,A famous artwork by Loretta Lux,3004,Loretta Lux,preserved
770,770,Image in the style of John Atkinson Grimshaw,819,John Atkinson Grimshaw,preserved
771,771,Art inspired by John Atkinson Grimshaw,1190,John Atkinson Grimshaw,preserved
772,772,Painting in the style of John Atkinson Grimshaw,907,John Atkinson Grimshaw,preserved
773,773,A reproduction of art by John Atkinson Grimshaw,3433,John Atkinson Grimshaw,preserved
774,774,A famous artwork by John Atkinson Grimshaw,755,John Atkinson Grimshaw,preserved
775,775,Image in the style of Gustav Klimt,307,Gustav Klimt,preserved
776,776,Art inspired by Gustav Klimt,4794,Gustav Klimt,preserved
777,777,Painting in the style of Gustav Klimt,498,Gustav Klimt,preserved
778,778,A reproduction of art by Gustav Klimt,1564,Gustav Klimt,preserved
779,779,A famous artwork by Gustav Klimt,4953,Gustav Klimt,preserved
780,780,Image in the style of Arik Brauer,2212,Arik Brauer,preserved
781,781,Art inspired by Arik Brauer,3879,Arik Brauer,preserved
