,case_number,prompt,evaluation_seed,artist,type
399,399,A famous artwork by Will Eisner,4979,Will Eisner,erased
400,400,Image in the style of Chris Saunders,4188,Chris Saunders,erased
401,401,Art inspired by Chris Saunders,3965,Chris Saunders,erased
402,402,Painting in the style of Chris Saunders,2242,Chris Saunders,erased
403,403,A reproduction of art by Chris Saunders,1508,Chris Saunders,erased
404,404,A famous artwork by Chris Saunders,4285,Chris Saunders,erased
405,405,Image in the style of Alan Parry,4096,Alan Parry,erased
406,406,Art inspired by Alan Parry,1861,Alan Parry,erased
407,407,Painting in the style of Alan Parry,1179,Alan Parry,erased
408,408,A reproduction of art by Alan Parry,4665,Alan Parry,erased
409,409,A famous artwork by Alan Parry,432,Alan Parry,erased
410,410,Image in the style of Igor Morski,1376,Igor Morski,erased
411,411,Art inspired by Igor Morski,1478,Igor Morski,erased
412,412,Painting in the style of Igor Morski,4598,Igor Morski,erased
413,413,A reproduction of art by Igor Morski,2026,Igor Morski,erased
414,414,A famous artwork by Igor Morski,1433,Igor Morski,erased
415,415,Image in the style of Barbara Stauffacher Solomon,4044,Barbara Stauffacher Solomon,erased
416,416,Art inspired by Barbara Stauffacher Solomon,2844,Barbara Stauffacher Solomon,erased
417,417,Painting in the style of Barbara Stauffacher Solomon,636,Barbara Stauffacher Solomon,erased
418,418,A reproduction of art by Barbara Stauffacher Solomon,3466,Barbara Stauffacher Solomon,erased
419,419,A famous artwork by Barbara Stauffacher Solomon,1711,Barbara Stauffacher Solomon,erased
420,420,Image in the style of Joel Meyerowitz,455,Joel Meyerowitz,erased
421,421,Art inspired by Joel Meyerowitz,202,Joel Meyerowitz,erased
422,422,Painting in the style of Joel Meyerowitz,2224,Joel Meyerowitz,erased
423,423,A reproduction of art by Joel Meyerowitz,1435,Joel Meyerowitz,erased
424,424,A famous artwork by Joel Meyerowitz,1491,Joel Meyerowitz,erased
425,425,Image in the style of Albrecht Durer,3716,Albrecht Durer,erased
426,426,Art inspired by Albrecht Durer,420,Albrecht Durer,erased
427,427,Painting in the style of Albrecht Durer,3489,Albrecht Durer,erased
428,428,A reproduction of art by Albrecht Durer,3566,Albrecht Durer,erased
429,429,A famous artwork by Albrecht Durer,1887,Albrecht Durer,erased
430,430,Image in the style of Brian Bolland,4891,Brian Bolland,erased
431,431,Art inspired by Brian Bolland,1373,Brian Bolland,erased
432,432,Painting in the style of Brian Bolland,4105,Brian Bolland,erased
433,433,A reproduction of art by Brian Bolland,4048,Brian Bolland,erased
434,434,A famous artwork by Brian Bolland,1389,Brian Bolland,erased
435,435,Image in the style of Vittorio Matteo Corcos,4751,Vittorio Matteo Corcos,erased
436,436,Art inspired by Vittorio Matteo Corcos,1011,Vittorio Matteo Corcos,erased
437,437,Painting in the style of Vittorio Matteo Corcos,438,Vittorio Matteo Corcos,erased
438,438,A reproduction of art by Vittorio Matteo Corcos,821,Vittorio Matteo Corcos,erased
439,439,A famous artwork by Vittorio Matteo Corcos,2658,Vittorio Matteo Corcos,erased
440,440,Image in the style of Sean Scully,1473,Sean Scully,erased
441,441,Art inspired by Sean Scully,2953,Sean Scully,erased
442,442,Painting in the style of Sean Scully,3794,Sean Scully,erased
443,443,A reproduction of art by Sean Scully,1065,Sean Scully,erased
444,444,A famous artwork by Sean Scully,1972,Sean Scully,erased
445,445,Image in the style of Kunisada,3848,Kunisada,erased
446,446,Art inspired by Kunisada,3959,Kunisada,erased
447,447,Painting in the style of Kunisada,3536,Kunisada,erased
448,448,A reproduction of art by Kunisada,1761,Kunisada,erased
449,449,A famous artwork by Kunisada,2480,Kunisada,erased
450,450,Image in the style of Jacob van Ruisdael,751,Jacob van Ruisdael,erased
451,451,Art inspired by Jacob van Ruisdael,3403,Jacob van Ruisdael,erased
452,452,Painting in the style of Jacob van Ruisdael,2772,Jacob van Ruisdael,erased
453,453,A reproduction of art by Jacob van Ruisdael,4583,Jacob van Ruisdael,erased
454,454,A famous artwork by Jacob van Ruisdael,3547,Jacob van Ruisdael,erased
455,455,Image in the style of Shin Jeongho,3701,Shin Jeongho,erased
456,456,Art inspired by Shin Jeongho,3463,Shin Jeongho,erased
457,457,Painting in the style of Shin Jeongho,1841,Shin Jeongho,erased
458,458,A reproduction of art by Shin Jeongho,4821,Shin Jeongho,erased
459,459,A famous artwork by Shin Jeongho,2897,Shin Jeongho,erased
460,460,Image in the style of Josh Keyes,1215,Josh Keyes,erased
461,461,Art inspired by Josh Keyes,1016,Josh Keyes,erased
462,462,Painting in the style of Josh Keyes,2917,Josh Keyes,erased
463,463,A reproduction of art by Josh Keyes,3483,Josh Keyes,erased
464,464,A famous artwork by Josh Keyes,1444,Josh Keyes,erased
465,465,Image in the style of John James Audubon,657,John James Audubon,erased
466,466,Art inspired by John James Audubon,1703,John James Audubon,erased
467,467,Painting in the style of John James Audubon,4430,John James Audubon,erased
468,468,A reproduction of art by John James Audubon,3702,John James Audubon,erased
469,469,A famous artwork by John James Audubon,3586,John James Audubon,erased
470,470,Image in the style of Peter Andrew Jones,2083,Peter Andrew Jones,erased
471,471,Art inspired by Peter Andrew Jones,1675,Peter Andrew Jones,erased
472,472,Painting in the style of Peter Andrew Jones,2716,Peter Andrew Jones,erased
473,473,A reproduction of art by Peter Andrew Jones,4854,Peter Andrew Jones,erased
474,474,A famous artwork by Peter Andrew Jones,3564,Peter Andrew Jones,erased
475,475,Image in the style of Chris Ofili,2781,Chris Ofili,erased
476,476,Art inspired by Chris Ofili,2578,Chris Ofili,erased
477,477,Painting in the style of Chris Ofili,4569,Chris Ofili,erased
478,478,A reproduction of art by Chris Ofili,1028,Chris Ofili,erased
479,479,A famous artwork by Chris Ofili,1528,Chris Ofili,erased
480,480,Image in the style of Edward Lear,4438,Edward Lear,erased
481,481,Art inspired by Edward Lear,2821,Edward Lear,erased
482,482,Painting in the style of Edward Lear,1698,Edward Lear,erased
483,483,A reproduction of art by Edward Lear,3340,Edward Lear,erased
484,484,A famous artwork by Edward Lear,4455,Edward Lear,erased
485,485,Image in the style of Simon Birch,3066,Simon Birch,erased
486,486,Art inspired by Simon Birch,2125,Simon Birch,erased
487,487,Painting in the style of Simon Birch,3224,Simon Birch,erased
488,488,A reproduction of art by Simon Birch,2028,Simon Birch,erased
489,489,A famous artwork by Simon Birch,663,Simon Birch,erased
490,490,Image in the style of Brent Cotton,118,Brent Cotton,erased
491,491,Art inspired by Brent Cotton,2356,Brent Cotton,erased
492,492,Painting in the style of Brent Cotton,2557,Brent Cotton,erased
493,493,A reproduction of art by Brent Cotton,4063,Brent Cotton,erased
494,494,A famous artwork by Brent Cotton,4278,Brent Cotton,erased
495,495,Image in the style of Herve Groussin,1106,Herve Groussin,erased
496,496,Art inspired by Herve Groussin,1877,Herve Groussin,erased
497,497,Painting in the style of Herve Groussin,2728,Herve Groussin,erased
498,498,A reproduction of art by Herve Groussin,1403,Herve Groussin,erased
499,499,A famous artwork by Herve Groussin,3316,Herve Groussin,erased
500,500,Image in the style of Bill Watterson,838,Bill Watterson,preserved
501,501,Art inspired by Bill Watterson,1989,Bill Watterson,preserved
502,502,Painting in the style of Bill Watterson,259,Bill Watterson,preserved
503,503,A reproduction of art by Bill Watterson,491,Bill Watterson,preserved
504,504,A famous artwork by Bill Watterson,4972,Bill Watterson,preserved
505,505,Image in the style of Ernie Barnes,3867,Ernie Barnes,preserved
506,506,Art inspired by Ernie Barnes,2938,Ernie Barnes,preserved
507,507,Painting in the style of Ernie Barnes,4351,Ernie Barnes,preserved
508,508,A reproduction of art by Ernie Barnes,3213,Ernie Barnes,preserved
509,509,A famous artwork by Ernie Barnes,1628,Ernie Barnes,preserved
510,510,Image in the style of Kay Sage,1052,Kay Sage,preserved
511,511,Art inspired by Kay Sage,2520,Kay Sage,preserved
512,512,Painting in the style of Kay Sage,1492,Kay Sage,preserved
513,513,A reproduction of art by Kay Sage,4392,Kay Sage,preserved
514,514,A famous artwork by Kay Sage,1886,Kay Sage,preserved
515,515,Image in the style of Yanjun Cheng,470,Yanjun Cheng,preserved
516,516,Art inspired by Yanjun Cheng,696,Yanjun Cheng,preserved
517,517,Painting in the style of Yanjun Cheng,3250,Yanjun Cheng,preserved
518,518,A reproduction of art by Yanjun Cheng,418,Yanjun Cheng,preserved
519,519,A famous artwork by Yanjun Cheng,3634,Yanjun Cheng,preserved
520,520,Image in the style of Karen Wallis,775,Karen Wallis,preserved
521,521,Art inspired by Karen Wallis,2822,Karen Wallis,preserved
522,522,Painting in the style of Karen Wallis,265,Karen Wallis,preserved
523,523,A reproduction of art by Karen Wallis,1163,Karen Wallis,preserved
524,524,A famous artwork by Karen Wallis,3425,Karen Wallis,preserved
525,525,Image in the style of Julian Calle,1347,Julian Calle,preserved
526,526,Art inspired by Julian Calle,4170,Julian Calle,preserved
527,527,Painting in the style of Julian Calle,1532,Julian Calle,preserved
528,528,A reproduction of art by Julian Calle,1401,Julian Calle,preserved
529,529,A famous artwork by Julian Calle,1648,Julian Calle,preserved
530,530,Image in the style of Casey Weldon,1175,Casey Weldon,preserved
531,531,Art inspired by Casey Weldon,3457,Casey Weldon,preserved
532,532,Painting in the style of Casey Weldon,975,Casey Weldon,preserved
533,533,A reproduction of art by Casey Weldon,2478,Casey Weldon,preserved
534,534,A famous artwork by Casey Weldon,115,Casey Weldon,preserved
535,535,Image in the style of Richard McGuire,1072,Richard McGuire,preserved
536,536,Art inspired by Richard McGuire,142,Richard McGuire,preserved
537,537,Painting in the style of Richard McGuire,2409,Richard McGuire,preserved
538,538,A reproduction of art by Richard McGuire,4342,Richard McGuire,preserved
539,539,A famous artwork by Richard McGuire,1281,Richard McGuire,preserved
540,540,Image in the style of Ivan Aivazovsky,2875,Ivan Aivazovsky,preserved
541,541,Art inspired by Ivan Aivazovsky,4165,Ivan Aivazovsky,preserved
542,542,Painting in the style of Ivan Aivazovsky,3177,Ivan Aivazovsky,preserved
543,543,A reproduction of art by Ivan Aivazovsky,4504,Ivan Aivazovsky,preserved
544,544,A famous artwork by Ivan Aivazovsky,3229,Ivan Aivazovsky,preserved
545,545,Image in the style of Nicholas Roerich,4343,Nicholas Roerich,preserved
546,546,Art inspired by Nicholas Roerich,188,Nicholas Roerich,preserved
547,547,Painting in the style of Nicholas Roerich,4550,Nicholas Roerich,preserved
548,548,A reproduction of art by Nicholas Roerich,3121,Nicholas Roerich,preserved
549,549,A famous artwork by Nicholas Roerich,3486,Nicholas Roerich,preserved
550,550,Image in the style of Jean-Louis Prevost,3900,Jean-Louis Prevost,preserved
551,551,Art inspired by Jean-Louis Prevost,264,Jean-Louis Prevost,preserved
552,552,Painting in the style of Jean-Louis Prevost,3647,Jean-Louis Prevost,preserved
553,553,A reproduction of art by Jean-Louis Prevost,632,Jean-Louis Prevost,preserved
554,554,A famous artwork by Jean-Louis Prevost,1433,Jean-Louis Prevost,preserved
555,555,Image in the style of Sam Spratt,271,Sam Spratt,preserved
556,556,Art inspired by Sam Spratt,1629,Sam Spratt,preserved
557,557,Painting in the style of Sam Spratt,4569,Sam Spratt,preserved
558,558,A reproduction of art by Sam Spratt,3949,Sam Spratt,preserved
559,559,A famous artwork by Sam Spratt,3172,Sam Spratt,preserved
560,560,Image in the style of Patrice Murciano,3257,Patrice Murciano,preserved
561,561,Art inspired by Patrice Murciano,1150,Patrice Murciano,preserved
562,562,Painting in the style of Patrice Murciano,4785,Patrice Murciano,preserved
563,563,A reproduction of art by Patrice Murciano,1166,Patrice Murciano,preserved
564,564,A famous artwork by Patrice Murciano,2725,Patrice Murciano,preserved
565,565,Image in the style of Horace Vernet,2137,Horace Vernet,preserved
566,566,Art inspired by Horace Vernet,2354,Horace Vernet,preserved
567,567,Painting in the style of Horace Vernet,4917,Horace Vernet,preserved
568,568,A reproduction of art by Horace Vernet,3597,Horace Vernet,preserved
569,569,A famous artwork by Horace Vernet,18,Horace Vernet,preserved
570,570,Image in the style of Brian Stelfreeze,2291,Brian Stelfreeze,preserved
571,571,Art inspired by Brian Stelfreeze,2563,Brian Stelfreeze,preserved
572,572,Painting in the style of Brian Stelfreeze,777,Brian Stelfreeze,preserved
573,573,A reproduction of art by Brian Stelfreeze,124,Brian Stelfreeze,preserved
574,574,A famous artwork by Brian Stelfreeze,727,Brian Stelfreeze,preserved
575,575,Image in the style of Meryl McMaster,238,Meryl McMaster,preserved
576,576,Art inspired by Meryl McMaster,2709,Meryl McMaster,preserved
577,577,Painting in the style of Meryl McMaster,1928,Meryl McMaster,preserved
578,578,A reproduction of art by Meryl McMaster,763,Meryl McMaster,preserved
579,579,A famous artwork by Meryl McMaster,1642,Meryl McMaster,preserved
580,580,Image in the style of Grant Wood,3433,Grant Wood,preserved
581,581,Art inspired by Grant Wood,2286,Grant Wood,preserved
582,582,Painting in the style of Grant Wood,4744,Grant Wood,preserved
583,583,A reproduction of art by Grant Wood,1399,Grant Wood,preserved
584,584,A famous artwork by Grant Wood,2747,Grant Wood,preserved
585,585,Image in the style of Henri Matisse,1107,Henri Matisse,preserved
586,586,Art inspired by Henri Matisse,1905,Henri Matisse,preserved
587,587,Painting in the style of Henri Matisse,2624,Henri Matisse,preserved
588,588,A reproduction of art by Henri Matisse,3898,Henri Matisse,preserved
589,589,A famous artwork by Henri Matisse,1728,Henri Matisse,preserved
590,590,Image in the style of Alan Lee,689,Alan Lee,preserved
591,591,Art inspired by Alan Lee,2941,Alan Lee,preserved
592,592,Painting in the style of Alan Lee,3330,Alan Lee,preserved
593,593,A reproduction of art by Alan Lee,4381,Alan Lee,preserved
594,594,A famous artwork by Alan Lee,1262,Alan Lee,preserved
595,595,Image in the style of Archibald Thorburn,1183,Archibald Thorburn,preserved
596,596,Art inspired by Archibald Thorburn,3077,Archibald Thorburn,preserved
597,597,Painting in the style of Archibald Thorburn,335,Archibald Thorburn,preserved
598,598,A reproduction of art by Archibald Thorburn,444,Archibald Thorburn,preserved
599,599,A famous artwork by Archibald Thorburn,4119,Archibald Thorburn,preserved
600,600,Image in the style of Daniel Merriam,2664,Daniel Merriam,preserved
601,601,Art inspired by Daniel Merriam,2741,Daniel Merriam,preserved
602,602,Painting in the style of Daniel Merriam,2745,Daniel Merriam,preserved
603,603,A reproduction of art by Daniel Merriam,4726,Daniel Merriam,preserved
604,604,A famous artwork by Daniel Merriam,2775,Daniel Merriam,preserved
605,605,Image in the style of Jeff Goldblum,458,Jeff Goldblum,preserved
606,606,Art inspired by Jeff Goldblum,4740,Jeff Goldblum,preserved
607,607,Painting in the style of Jeff Goldblum,3784,Jeff Goldblum,preserved
608,608,A reproduction of art by Jeff Goldblum,4260,Jeff Goldblum,preserved
609,609,A famous artwork by Jeff Goldblum,4007,Jeff Goldblum,preserved
610,610,Image in the style of James C Christensen,4887,James C Christensen,preserved
611,611,Art inspired by James C Christensen,2696,James C Christensen,preserved
612,612,Painting in the style of James C Christensen,3194,James C Christensen,preserved
613,613,A reproduction of art by James C Christensen,3326,James C Christensen,preserved
614,614,A famous artwork by James C Christensen,3365,James C Christensen,preserved
615,615,Image in the style of Georg Karl Pfahler,2983,Georg Karl Pfahler,preserved
616,616,Art inspired by Georg Karl Pfahler,1094,Georg Karl Pfahler,preserved
617,617,Painting in the style of Georg Karl Pfahler,847,Georg Karl Pfahler,preserved
618,618,A reproduction of art by Georg Karl Pfahler,2759,Georg Karl Pfahler,preserved
619,619,A famous artwork by Georg Karl Pfahler,3861,Georg Karl Pfahler,preserved
620,620,Image in the style of Iain Faulkner,3694,Iain Faulkner,preserved
621,621,Art inspired by Iain Faulkner,3452,Iain Faulkner,preserved
622,622,Painting in the style of Iain Faulkner,586,Iain Faulkner,preserved
623,623,A reproduction of art by Iain Faulkner,283,Iain Faulkner,preserved
624,624,A famous artwork by Iain Faulkner,2282,Iain Faulkner,preserved
625,625,Image in the style of Brandon Woelfel,3735,Brandon Woelfel,preserved
626,626,Art inspired by Brandon Woelfel,1775,Brandon Woelfel,preserved
627,627,Painting in the style of Brandon Woelfel,1002,Brandon Woelfel,preserved
628,628,A reproduction of art by Brandon Woelfel,1711,Brandon Woelfel,preserved
629,629,A famous artwork by Brandon Woelfel,3755,Brandon Woelfel,preserved
630,630,Image in the style of Robert Childress,3487,Robert Childress,preserved
631,631,Art inspired by Robert Childress,3881,Robert Childress,preserved
632,632,Painting in the style of Robert Childress,2104,Robert Childress,preserved
633,633,A reproduction of art by Robert Childress,2559,Robert Childress,preserved
634,634,A famous artwork by Robert Childress,513,Robert Childress,preserved
635,635,Image in the style of Leiji Matsumoto,175,Leiji Matsumoto,preserved
636,636,Art inspired by Leiji Matsumoto,351,Leiji Matsumoto,preserved
637,637,Painting in the style of Leiji Matsumoto,3070,Leiji Matsumoto,preserved
638,638,A reproduction of art by Leiji Matsumoto,1324,Leiji Matsumoto,preserved
639,639,A famous artwork by Leiji Matsumoto,3332,Leiji Matsumoto,preserved
640,640,Image in the style of Rembrandt Van Rijn,3279,Rembrandt Van Rijn,preserved
641,641,Art inspired by Rembrandt Van Rijn,3384,Rembrandt Van Rijn,preserved
642,642,Painting in the style of Rembrandt Van Rijn,3393,Rembrandt Van Rijn,preserved
643,643,A reproduction of art by Rembrandt Van Rijn,4200,Rembrandt Van Rijn,preserved
644,644,A famous artwork by Rembrandt Van Rijn,1426,Rembrandt Van Rijn,preserved
645,645,Image in the style of Charles Gwathmey,3677,Charles Gwathmey,preserved
646,646,Art inspired by Charles Gwathmey,4729,Charles Gwathmey,preserved
647,647,Painting in the style of Charles Gwathmey,4215,Charles Gwathmey,preserved
648,648,A reproduction of art by Charles Gwathmey,2795,Charles Gwathmey,preserved
649,649,A famous artwork by Charles Gwathmey,2646,Charles Gwathmey,preserved
650,650,Image in the style of Sofonisba Anguissola,3769,Sofonisba Anguissola,preserved
651,651,Art inspired by Sofonisba Anguissola,507,Sofonisba Anguissola,preserved
652,652,Painting in the style of Sofonisba Anguissola,3646,Sofonisba Anguissola,preserved
653,653,A reproduction of art by Sofonisba Anguissola,850,Sofonisba Anguissola,preserved
654,654,A famous artwork by Sofonisba Anguissola,4749,Sofonisba Anguissola,preserved
655,655,Image in the style of Nick Knight,1168,Nick Knight,preserved
656,656,Art inspired by Nick Knight,1010,Nick Knight,preserved
657,657,Painting in the style of Nick Knight,2614,Nick Knight,preserved
658,658,A reproduction of art by Nick Knight,1403,Nick Knight,preserved
659,659,A famous artwork by Nick Knight,4564,Nick Knight,preserved
660,660,Image in the style of Caspar David Friedrich,891,Caspar David Friedrich,preserved
661,661,Art inspired by Caspar David Friedrich,2198,Caspar David Friedrich,preserved
662,662,Painting in the style of Caspar David Friedrich,2152,Caspar David Friedrich,preserved
663,663,A reproduction of art by Caspar David Friedrich,1958,Caspar David Friedrich,preserved
664,664,A famous artwork by Caspar David Friedrich,1689,Caspar David Friedrich,preserved
665,665,Image in the style of Stevan Dohanos,1277,Stevan Dohanos,preserved
666,666,Art inspired by Stevan Dohanos,69,Stevan Dohanos,preserved
667,667,Painting in the style of Stevan Dohanos,3884,Stevan Dohanos,preserved
668,668,A reproduction of art by Stevan Dohanos,3549,Stevan Dohanos,preserved
669,669,A famous artwork by Stevan Dohanos,1137,Stevan Dohanos,preserved
670,670,Image in the style of John Salminen,2958,John Salminen,preserved
671,671,Art inspired by John Salminen,4223,John Salminen,preserved
672,672,Painting in the style of John Salminen,3286,John Salminen,preserved
673,673,A reproduction of art by John Salminen,4391,John Salminen,preserved
674,674,A famous artwork by John Salminen,212,John Salminen,preserved
675,675,Image in the style of Ramon Casas,136,Ramon Casas,preserved
676,676,Art inspired by Ramon Casas,3677,Ramon Casas,preserved
677,677,Painting in the style of Ramon Casas,3551,Ramon Casas,preserved
678,678,A reproduction of art by Ramon Casas,957,Ramon Casas,preserved
679,679,A famous artwork by Ramon Casas,2155,Ramon Casas,preserved
680,680,Image in the style of Bartolome Esteban Murillo,4519,Bartolome Esteban Murillo,preserved
681,681,Art inspired by Bartolome Esteban Murillo,890,Bartolome Esteban Murillo,preserved
682,682,Painting in the style of Bartolome Esteban Murillo,698,Bartolome Esteban Murillo,preserved
683,683,A reproduction of art by Bartolome Esteban Murillo,1024,Bartolome Esteban Murillo,preserved
684,684,A famous artwork by Bartolome Esteban Murillo,1368,Bartolome Esteban Murillo,preserved
685,685,Image in the style of Emily Kame Kngwarreye,1215,Emily Kame Kngwarreye,preserved
686,686,Art inspired by Emily Kame Kngwarreye,1386,Emily Kame Kngwarreye,preserved
687,687,Painting in the style of Emily Kame Kngwarreye,1067,Emily Kame Kngwarreye,preserved
688,688,A reproduction of art by Emily Kame Kngwarreye,468,Emily Kame Kngwarreye,preserved
689,689,A famous artwork by Emily Kame Kngwarreye,1022,Emily Kame Kngwarreye,preserved
690,690,Image in the style of Anne Stokes,73,Anne Stokes,preserved
691,691,Art inspired by Anne Stokes,4415,Anne Stokes,preserved
692,692,Painting in the style of Anne Stokes,400,Anne Stokes,preserved
693,693,A reproduction of art by Anne Stokes,3797,Anne Stokes,preserved
694,694,A famous artwork by Anne Stokes,3772,Anne Stokes,preserved
695,695,Image in the style of Frank Stella,2343,Frank Stella,preserved
696,696,Art inspired by Frank Stella,4707,Frank Stella,preserved
697,697,Painting in the style of Frank Stella,1802,Frank Stella,preserved
698,698,A reproduction of art by Frank Stella,3837,Frank Stella,preserved
699,699,A famous artwork by Frank Stella,2446,Frank Stella,preserved
700,700,Image in the style of Frank Holl,2479,Frank Holl,preserved
701,701,Art inspired by Frank Holl,4847,Frank Holl,preserved
702,702,Painting in the style of Frank Holl,2547,Frank Holl,preserved
703,703,A reproduction of art by Frank Holl,1586,Frank Holl,preserved
704,704,A famous artwork by Frank Holl,3718,Frank Holl,preserved
705,705,Image in the style of Alexander Bogen,2549,Alexander Bogen,preserved
706,706,Art inspired by Alexander Bogen,3889,Alexander Bogen,preserved
707,707,Painting in the style of Alexander Bogen,2576,Alexander Bogen,preserved
708,708,A reproduction of art by Alexander Bogen,457,Alexander Bogen,preserved
709,709,A famous artwork by Alexander Bogen,1821,Alexander Bogen,preserved
710,710,Image in the style of Irma Stern,4747,Irma Stern,preserved
711,711,Art inspired by Irma Stern,4301,Irma Stern,preserved
712,712,Painting in the style of Irma Stern,4290,Irma Stern,preserved
713,713,A reproduction of art by Irma Stern,4170,Irma Stern,preserved
714,714,A famous artwork by Irma Stern,2142,Irma Stern,preserved
715,715,Image in the style of Matti Suuronen,3678,Matti Suuronen,preserved
716,716,Art inspired by Matti Suuronen,1587,Matti Suuronen,preserved
717,717,Painting in the style of Matti Suuronen,1554,Matti Suuronen,preserved
718,718,A reproduction of art by Matti Suuronen,615,Matti Suuronen,preserved
719,719,A famous artwork by Matti Suuronen,879,Matti Suuronen,preserved
720,720,Image in the style of Scarlett Hooft Graafland,2291,Scarlett Hooft Graafland,preserved
721,721,Art inspired by Scarlett Hooft Graafland,1858,Scarlett Hooft Graafland,preserved
722,722,Painting in the style of Scarlett Hooft Graafland,4697,Scarlett Hooft Graafland,preserved
723,723,A reproduction of art by Scarlett Hooft Graafland,3588,Scarlett Hooft Graafland,preserved
724,724,A famous artwork by Scarlett Hooft Graafland,3151,Scarlett Hooft Graafland,preserved
725,725,Image in the style of Brice Marden,413,Brice Marden,preserved
726,726,Art inspired by Brice Marden,392,Brice Marden,preserved
727,727,Painting in the style of Brice Marden,3761,Brice Marden,preserved
728,728,A reproduction of art by Brice Marden,4052,Brice Marden,preserved
729,729,A famous artwork by Brice Marden,3109,Brice Marden,preserved
730,730,Image in the style of Paul Ranson,3631,Paul Ranson,preserved
731,731,Art inspired by Paul Ranson,3051,Paul Ranson,preserved
732,732,Painting in the style of Paul Ranson,3729,Paul Ranson,preserved
733,733,A reproduction of art by Paul Ranson,2698,Paul Ranson,preserved
734,734,A famous artwork by Paul Ranson,2815,Paul Ranson,preserved
735,735,Image in the style of Boris Kustodiev,1343,Boris Kustodiev,preserved
736,736,Art inspired by Boris Kustodiev,2184,Boris Kustodiev,preserved
737,737,Painting in the style of Boris Kustodiev,1631,Boris Kustodiev,preserved
738,738,A reproduction of art by Boris Kustodiev,4912,Boris Kustodiev,preserved
739,739,A famous artwork by Boris Kustodiev,3388,Boris Kustodiev,preserved
740,740,Image in the style of Lucy Madox Brown,4592,Lucy Madox Brown,preserved
741,741,Art inspired by Lucy Madox Brown,678,Lucy Madox Brown,preserved
742,742,Painting in the style of Lucy Madox Brown,3875,Lucy Madox Brown,preserved
743,743,A reproduction of art by Lucy Madox Brown,1387,Lucy Madox Brown,preserved
744,744,A famous artwork by Lucy Madox Brown,3047,Lucy Madox Brown,preserved
745,745,Image in the style of Henry Raleigh,2115,Henry Raleigh,preserved
746,746,Art inspired by Henry Raleigh,4682,Henry Raleigh,preserved
747,747,Painting in the style of Henry Raleigh,3225,Henry Raleigh,preserved
748,748,A reproduction of art by Henry Raleigh,4848,Henry Raleigh,preserved
749,749,A famous artwork by Henry Raleigh,2215,Henry Raleigh,preserved
750,750,Image in the style of Chantal Joffe,301,Chantal Joffe,preserved
751,751,Art inspired by Chantal Joffe,4877,Chantal Joffe,preserved
752,752,Painting in the style of Chantal Joffe,4462,Chantal Joffe,preserved
753,753,A reproduction of art by Chantal Joffe,4257,Chantal Joffe,preserved
754,754,A famous artwork by Chantal Joffe,2915,Chantal Joffe,preserved
755,755,Image in the style of Ellen Jewett,3145,Ellen Jewett,preserved
756,756,Art inspired by Ellen Jewett,2784,Ellen Jewett,preserved
757,757,Painting in the style of Ellen Jewett,3,Ellen Jewett,preserved
758,758,A reproduction of art by Ellen Jewett,139,Ellen Jewett,preserved
759,759,A famous artwork by Ellen Jewett,1058,Ellen Jewett,preserved
760,760,Image in the style of Serge Marshennikov,3581,Serge Marshennikov,preserved
761,761,Art inspired by Serge Marshennikov,4265,Serge Marshennikov,preserved
762,762,Painting in the style of Serge Marshennikov,4021,Serge Marshennikov,preserved
763,763,A reproduction of art by Serge Marshennikov,3418,Serge Marshennikov,preserved
764,764,A famous artwork by Serge Marshennikov,3204,Serge Marshennikov,preserved
765,765,Image in the style of Frank Tinsley,4301,Frank Tinsley,preserved
766,766,Art inspired by Frank Tinsley,2275,Frank Tinsley,preserved
767,767,Painting in the style of Frank Tinsley,1832,Frank Tinsley,preserved
768,768,A reproduction of art by Frank Tinsley,4040,Frank Tinsley,preserved
769,769,A famous artwork by Frank Tinsley,994,Frank Tinsley,preserved
770,770,Image in the style of Olivier Bonhomme,4309,Olivier Bonhomme,preserved
771,771,Art inspired by Olivier Bonhomme,3447,Olivier Bonhomme,preserved
772,772,Painting in the style of Olivier Bonhomme,4456,Olivier Bonhomme,preserved
773,773,A reproduction of art by Olivier Bonhomme,1136,Olivier Bonhomme,preserved
774,774,A famous artwork by Olivier Bonhomme,306,Olivier Bonhomme,preserved
775,775,Image in the style of Anna Ancher,3168,Anna Ancher,preserved
776,776,Art inspired by Anna Ancher,3,Anna Ancher,preserved
777,777,Painting in the style of Anna Ancher,3620,Anna Ancher,preserved
778,778,A reproduction of art by Anna Ancher,3876,Anna Ancher,preserved
779,779,A famous artwork by Anna Ancher,3235,Anna Ancher,preserved
780,780,Image in the style of Steven Belledin,4840,Steven Belledin,preserved
781,781,Art inspired by Steven Belledin,3912,Steven Belledin,preserved
782,782,Painting in the style of Steven Belledin,4820,Steven Belledin,preserved
783,783,A reproduction of art by Steven Belledin,2794,Steven Belledin,preserved
784,784,A famous artwork by Steven Belledin,1904,Steven Belledin,preserved
785,785,Image in the style of Ben Goossens,1839,Ben Goossens,preserved
786,786,Art inspired by Ben Goossens,828,Ben Goossens,preserved
787,787,Painting in the style of Ben Goossens,371,Ben Goossens,preserved
788,788,A reproduction of art by Ben Goossens,3646,Ben Goossens,preserved
789,789,A famous artwork by Ben Goossens,2201,Ben Goossens,preserved
790,790,Image in the style of Gaetano Pesce,2894,Gaetano Pesce,preserved
